STATION,STATION_NAME,DATE,TAVG
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150316,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150317,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150318,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150319,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150320,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150321,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150322,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150323,32
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150324,34
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150325,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150326,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150327,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150328,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150329,34
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150330,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150331,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150401,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150402,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150403,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150404,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150405,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150406,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150407,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150408,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150409,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150410,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150411,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150412,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150413,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150414,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150415,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150416,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150417,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150418,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150419,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150420,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150421,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150422,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150423,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150424,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150425,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150426,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150427,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150428,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150429,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150430,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150501,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150502,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150503,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150504,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150505,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150506,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150507,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150508,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150509,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150510,64
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150511,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150512,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150513,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150514,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150515,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150516,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150517,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150518,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150519,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150520,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150521,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150522,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150523,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150524,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150525,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150526,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150527,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150528,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150529,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150530,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150531,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150601,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150602,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150603,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150604,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150605,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150606,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150607,64
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150608,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150609,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150610,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150611,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150612,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150613,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150614,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150615,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150616,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150617,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150618,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150619,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150620,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150621,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150622,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150623,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150624,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150625,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150626,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150627,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150628,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150629,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150630,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150701,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150702,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150703,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150704,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150705,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150706,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150707,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150708,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150709,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150710,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150711,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150712,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150713,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150714,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150715,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150716,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150717,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150718,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150719,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150720,85
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150721,84
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150722,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150723,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150724,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150725,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150726,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150727,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150728,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150729,84
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150730,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150731,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150801,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150802,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150803,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150804,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150805,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150806,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150807,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150808,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150809,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150810,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150811,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150812,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150813,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150814,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150815,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150816,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150817,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150818,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150819,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150820,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150821,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150822,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150823,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150824,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150825,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150826,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150827,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150828,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150829,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150830,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150831,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150901,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150902,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150903,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150904,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150905,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150906,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150907,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150908,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150909,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150910,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150911,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150912,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150913,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150914,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150915,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150916,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150917,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150918,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150919,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150920,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150921,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150922,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150923,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150924,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150925,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150926,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150927,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150928,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150929,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150930,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151001,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151002,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151003,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151004,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151005,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151006,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151007,64
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151008,64
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151009,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151010,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151011,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151012,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151013,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151014,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151015,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151016,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151017,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151018,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151019,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151020,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151021,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151022,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151023,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151024,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151025,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151026,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151027,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151028,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151029,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151030,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151031,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151101,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151102,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151103,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151104,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151105,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151106,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151107,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151108,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151109,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151110,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151111,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151112,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151113,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151114,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151115,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151116,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151117,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151118,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151119,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151120,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151121,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151122,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151123,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151124,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151125,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151126,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151127,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151128,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151129,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151130,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151201,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151202,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151203,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151204,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151205,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151206,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151207,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151208,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151209,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151210,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151211,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151212,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151213,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151214,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151215,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151216,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151217,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151218,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151219,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151220,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151221,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151222,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151223,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151224,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151225,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151226,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151227,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151228,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151229,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151230,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20151231,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160101,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160102,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160103,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160104,34
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160105,19
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160106,29
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160107,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160108,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160109,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160110,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160111,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160112,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160113,29
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160114,29
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160115,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160116,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160117,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160118,29
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160119,23
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160120,32
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160121,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160122,27
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160123,29
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160124,27
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160125,31
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160126,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160127,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160128,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160129,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160130,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160131,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160201,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160202,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160203,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160204,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160205,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160206,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160207,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160208,36
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160209,30
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160210,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160211,28
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160212,22
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160213,22
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160214,8
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160215,19
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160216,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160217,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160218,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160219,30
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160220,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160221,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160222,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160223,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160224,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160225,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160226,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160227,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160228,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160229,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160301,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160302,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160303,32
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160304,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160305,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160306,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160307,42
